borough,uid,block,lot,SALE DATE,sale_price
Staten Island,5507_233,5507,233,2021-03-30,290000
Staten Island,5507_233,5507,233,2021-09-14,535000
Bronx,4859_85,4859,85,2021-03-31,266000
Bronx,4859_85,4859,85,2021-12-28,655000
Brooklyn,515_1037,515,1037,2021-04-01,675591
Brooklyn,515_1037,515,1037,2021-09-28,962000
Queens,9903_44,9903,44,2021-04-01,429000
Queens,9903_44,9903,44,2021-09-23,650000
Manhattan,968_1442,968,1442,2021-04-06,400000
Manhattan,968_1442,968,1442,2023-08-01,880000
Queens,10789_103,10789,103,2021-04-06,465000
Queens,10789_103,10789,103,2021-12-02,719000
Queens,12055_64,12055,64,2021-04-06,390000
Queens,12055_64,12055,64,2022-01-18,620000
Queens,2402_7,2402,7,2021-04-07,575000
Queens,2402_7,2402,7,2022-05-05,1030000
Bronx,4774_3,4774,3,2021-04-09,420000
Bronx,4774_3,4774,3,2022-01-28,1050000
Queens,12763_57,12763,57,2021-04-12,465000
Queens,12763_57,12763,57,2021-09-24,691000
Queens,6827_14,6827,14,2021-04-12,995000
Queens,6827_14,6827,14,2022-10-12,1616981
Queens,10948_74,10948,74,2021-04-13,311000
Queens,10948_74,10948,74,2022-02-24,693000
Bronx,4089_19,4089,19,2021-04-13,499900
Bronx,4089_19,4089,19,2021-09-01,695000
Queens,10434_92,10434,92,2021-04-14,345000
Queens,10434_92,10434,92,2022-01-27,655000
Staten Island,5520_19,5520,19,2021-04-14,425000
Staten Island,5520_19,5520,19,2022-02-01,702593
Queens,5534_143,5534,143,2021-04-16,990000
Queens,5534_143,5534,143,2022-08-26,1924493
Queens,12778_112,12778,112,2021-04-19,390000
Queens,12778_112,12778,112,2021-07-28,660000
Bronx,5117_11,5117,11,2021-04-19,275500
Bronx,5117_11,5117,11,2021-09-28,580000
Brooklyn,4062_112,4062,112,2021-04-20,260000
Brooklyn,4062_112,4062,112,2021-08-25,590000
Queens,8400_165,8400,165,2021-04-20,640000
Queens,8400_165,8400,165,2023-07-12,1731025
Bronx,5578_86,5578,86,2021-04-22,480000
Bronx,5578_86,5578,86,2023-02-24,910000
Queens,12913_44,12913,44,2021-04-23,450000
Queens,12913_44,12913,44,2022-10-31,750000
Staten Island,377_371,377,371,2021-04-23,450000
Staten Island,377_371,377,371,2021-09-17,720000
Queens,13603_25,13603,25,2021-04-26,425000
Queens,13603_25,13603,25,2021-11-04,1040000
Queens,12707_48,12707,48,2021-04-26,435000
Queens,12707_48,12707,48,2021-10-29,730000
Bronx,4824_48,4824,48,2021-04-26,350000
Bronx,4824_48,4824,48,2021-11-23,660000
Queens,11684_19,11684,19,2021-04-27,500000
Queens,11684_19,11684,19,2021-11-12,750000
Bronx,5029_31,5029,31,2021-04-27,380000
Bronx,5029_31,5029,31,2021-09-16,619000
Queens,11280_104,11280,104,2021-04-28,260000
Queens,11280_104,11280,104,2022-01-13,680000
Queens,5664_30,5664,30,2021-04-28,560000
Queens,5664_30,5664,30,2022-01-28,839900
Queens,9968_7,9968,7,2021-04-28,600000
Queens,9968_7,9968,7,2022-03-24,1430000
Staten Island,1249_110,1249,110,2021-04-28,280000
Staten Island,1249_110,1249,110,2021-10-19,600000
Queens,6392_39,6392,39,2021-04-29,506965
Queens,6392_39,6392,39,2021-10-08,870000
Queens,12247_22,12247,22,2021-04-29,580000
Queens,12247_22,12247,22,2022-04-22,1360000
Queens,12250_56,12250,56,2021-04-29,390000
Queens,12250_56,12250,56,2021-12-29,999999
Queens,12103_67,12103,67,2021-04-30,320000
Queens,12103_67,12103,67,2021-11-18,620000
Bronx,3389_49,3389,49,2021-04-30,450000
Bronx,3389_49,3389,49,2022-01-26,720000
Staten Island,17_49,17,49,2021-05-04,370000
Staten Island,17_49,17,49,2022-03-22,685000
Staten Island,1103_35,1103,35,2021-05-04,305000
Staten Island,1103_35,1103,35,2022-06-02,470000
Queens,10125_117,10125,117,2021-05-05,331500
Queens,10125_117,10125,117,2021-10-22,620000
Queens,12544_463,12544,463,2021-05-05,350000
Queens,12544_463,12544,463,2023-05-25,668000
Bronx,4563_30,4563,30,2021-05-05,320000
Bronx,4563_30,4563,30,2021-10-29,565000
Bronx,4458_64,4458,64,2021-05-05,415000
Bronx,4458_64,4458,64,2021-10-25,640000
Staten Island,5224_5,5224,5,2021-05-05,430000
Staten Island,5224_5,5224,5,2021-11-04,635000
Brooklyn,7851_59,7851,59,2021-05-06,390000
Brooklyn,7851_59,7851,59,2021-11-23,699000
Queens,10619_33,10619,33,2021-05-06,310000
Queens,10619_33,10619,33,2021-09-14,570000
Queens,10619_33,10619,33,2022-06-10,831000
Queens,13563_17,13563,17,2021-05-06,500000
Queens,13563_17,13563,17,2022-05-27,1260000
Staten Island,5687_68,5687,68,2021-05-06,400000
Staten Island,5687_68,5687,68,2022-03-17,670000
Staten Island,5515_150,5515,150,2021-05-06,445000
Staten Island,5515_150,5515,150,2021-11-24,648000
Queens,10273_90,10273,90,2021-05-10,280000
Queens,10273_90,10273,90,2022-09-14,535000
Staten Island,374_5,374,5,2021-05-10,400000
Staten Island,374_5,374,5,2021-07-26,562500
Queens,8723_26,8723,26,2021-05-11,365000
Queens,8723_26,8723,26,2023-04-10,805000
Staten Island,5682_9,5682,9,2021-05-11,480000
Staten Island,5682_9,5682,9,2022-01-10,679999
Staten Island,692_305,692,305,2021-05-12,390000
Staten Island,692_305,692,305,2021-12-09,639000
Queens,13174_62,13174,62,2021-05-13,300000
Queens,13174_62,13174,62,2022-03-23,802500
Queens,8988_113,8988,113,2021-05-13,450000
Queens,8988_113,8988,113,2022-05-05,748000
Bronx,4449_81,4449,81,2021-05-13,360000
Bronx,4449_81,4449,81,2021-11-05,650000
Staten Island,6795_3,6795,3,2021-05-13,427500
Staten Island,6795_3,6795,3,2022-05-17,797000
Staten Island,7267_39,7267,39,2021-05-13,320000
Staten Island,7267_39,7267,39,2021-11-29,509000
Queens,10968_132,10968,132,2021-05-14,435000
Queens,10968_132,10968,132,2022-02-01,770000
Staten Island,6023_120,6023,120,2021-05-18,414750
Staten Island,6023_120,6023,120,2023-06-21,785000
Queens,11958_11,11958,11,2021-05-19,445000
Queens,11958_11,11958,11,2022-01-20,787500
Queens,2742_39,2742,39,2021-05-20,545000
Queens,2742_39,2742,39,2022-04-07,998000
Bronx,4120_23,4120,23,2021-05-20,450000
Bronx,4120_23,4120,23,2022-01-18,650000
Queens,12737_70,12737,70,2021-05-21,475000
Queens,12737_70,12737,70,2021-08-30,785000
Queens,13465_6,13465,6,2021-05-21,550000
Queens,13465_6,13465,6,2022-08-05,1200000
Queens,10391_42,10391,42,2021-05-21,380000
Queens,10391_42,10391,42,2021-12-21,785000
Queens,13580_60,13580,60,2021-05-24,480000
Queens,13580_60,13580,60,2021-10-26,770000
Brooklyn,4986_35,4986,35,2021-05-25,266000
Brooklyn,4986_35,4986,35,2021-10-26,669000
Queens,10417_11,10417,11,2021-05-25,525000
Queens,10417_11,10417,11,2021-12-08,760000
Bronx,4271_48,4271,48,2021-05-25,440000
Bronx,4271_48,4271,48,2022-02-11,639000
Queens,10374_21,10374,21,2021-05-26,530000
Queens,10374_21,10374,21,2022-01-14,1280000
Bronx,4458_60,4458,60,2021-05-26,450000
Bronx,4458_60,4458,60,2021-11-19,659000
Staten Island,1263_215,1263,215,2021-05-26,325000
Staten Island,1263_215,1263,215,2022-08-22,592000
Brooklyn,4059_108,4059,108,2021-05-27,355000
Brooklyn,4059_108,4059,108,2021-12-13,625000
Brooklyn,8478_69,8478,69,2021-05-27,290000
Brooklyn,8478_69,8478,69,2021-10-06,699000
Queens,12785_91,12785,91,2021-05-27,410000
Queens,12785_91,12785,91,2021-09-20,790000
Queens,9249_86,9249,86,2021-05-27,490000
Queens,9249_86,9249,86,2022-02-01,786175
Queens,11238_54,11238,54,2021-05-27,400000
Queens,11238_54,11238,54,2022-05-13,727000
Queens,12895_93,12895,93,2021-05-28,440000
Queens,12895_93,12895,93,2021-09-27,665000
Queens,12025_99,12025,99,2021-05-28,437325
Queens,12025_99,12025,99,2022-04-14,665000
Queens,12296_58,12296,58,2021-05-28,425000
Queens,12296_58,12296,58,2022-03-02,734000
Bronx,5517_61,5517,61,2021-05-28,540000
Bronx,5517_61,5517,61,2022-06-23,263500
Bronx,5517_61,5517,61,2022-12-29,345000
Queens,8755_18,8755,18,2021-06-01,555000
Queens,8755_18,8755,18,2023-05-05,1270000
Queens,11686_40,11686,40,2021-06-01,540000
Queens,11686_40,11686,40,2022-02-03,975000
Queens,12936_59,12936,59,2021-06-03,422750
Queens,12936_59,12936,59,2021-12-21,680000
Staten Island,1080_15,1080,15,2021-06-03,255000
Staten Island,1080_15,1080,15,2022-02-03,575000
Queens,10074_22,10074,22,2021-06-04,290000
Queens,10074_22,10074,22,2022-04-27,445000
Queens,10985_31,10985,31,2021-06-04,490000
Queens,10985_31,10985,31,2022-01-13,730000
Queens,9828_13,9828,13,2021-06-07,407500
Queens,9828_13,9828,13,2022-02-08,775000
Queens,905_1329,905,1329,2021-06-09,384500
Queens,905_1329,905,1329,2023-06-14,740000
Queens,10238_2,10238,2,2021-06-09,300000
Queens,10238_2,10238,2,2023-07-14,720000
Queens,14159_22,14159,22,2021-06-10,332500
Queens,14159_22,14159,22,2021-08-17,565000
Queens,10169_89,10169,89,2021-06-10,375000
Queens,10169_89,10169,89,2022-01-14,685000
Queens,11069_189,11069,189,2021-06-10,415000
Queens,11069_189,11069,189,2021-11-10,699000
Queens,4516_1032,4516,1032,2021-06-10,301079
Queens,4516_1032,4516,1032,2022-05-10,483360
Queens,4516_1038,4516,1038,2021-06-10,313732
Queens,4516_1038,4516,1038,2022-07-01,499395
Queens,13127_13,13127,13,2021-06-15,435000
Queens,13127_13,13127,13,2021-10-12,720000
Queens,12192_23,12192,23,2021-06-15,475000
Queens,12192_23,12192,23,2021-10-08,710000
Bronx,5361_36,5361,36,2021-06-15,500000
Bronx,5361_36,5361,36,2021-12-16,724000
Queens,5003_1026,5003,1026,2021-06-16,379373
Queens,5003_1026,5003,1026,2021-11-03,665000
Staten Island,730_4,730,4,2021-06-16,500000
Staten Island,730_4,730,4,2022-10-20,995000
Queens,11928_120,11928,120,2021-06-17,390000
Queens,11928_120,11928,120,2021-12-10,665000
Brooklyn,1248_28,1248,28,2021-06-18,1126000
Brooklyn,1248_28,1248,28,2022-07-20,2425000
Queens,12626_22,12626,22,2021-06-18,410000
Queens,12626_22,12626,22,2022-08-19,649000
Queens,11002_211,11002,211,2021-06-22,335000
Queens,11002_211,11002,211,2022-03-28,775000
Bronx,5428_35,5428,35,2021-06-22,375000
Bronx,5428_35,5428,35,2022-02-04,670000
Brooklyn,7708_76,7708,76,2021-06-23,500000
Brooklyn,7708_76,7708,76,2022-05-31,838000
Brooklyn,3553_53,3553,53,2021-06-24,545000
Brooklyn,3553_53,3553,53,2023-03-23,1350000
Brooklyn,7746_71,7746,71,2021-06-24,340000
Brooklyn,7746_71,7746,71,2022-02-10,805000
Queens,13619_14,13619,14,2021-06-28,520000
Queens,13619_14,13619,14,2022-08-18,1290000
Queens,12371_340,12371,340,2021-06-28,425000
Queens,12371_340,12371,340,2022-01-13,1060000
Queens,11961_9,11961,9,2021-06-28,300000
Queens,11961_9,11961,9,2021-12-09,646000
Brooklyn,4772_72,4772,72,2021-06-29,500000
Brooklyn,4772_72,4772,72,2021-12-22,875000
Bronx,5816_1910,5816,1910,2021-06-29,998000
Bronx,5816_1910,5816,1910,2021-11-30,2025000
Queens,3844_9,3844,9,2021-06-30,530000
Queens,3844_9,3844,9,2022-02-16,995000
Queens,7115_137,7115,137,2021-07-06,840000
Queens,7115_137,7115,137,2021-09-30,1150000
Bronx,4042_23,4042,23,2021-07-07,350000
Bronx,4042_23,4042,23,2022-05-19,640000
Queens,11999_22,11999,22,2021-07-09,380000
Queens,11999_22,11999,22,2022-01-21,549000
Queens,5733_45,5733,45,2021-07-09,960000
Queens,5733_45,5733,45,2022-05-26,1914310
Staten Island,303_30,303,30,2021-07-09,1030000
Staten Island,303_30,303,30,2021-11-04,700000
Queens,12013_71,12013,71,2021-07-12,335000
Queens,12013_71,12013,71,2021-12-23,565000
Queens,6969_15,6969,15,2021-07-13,815000
Queens,6969_15,6969,15,2022-12-28,1928000
Queens,12013_73,12013,73,2021-07-13,299500
Queens,12013_73,12013,73,2022-06-07,647000
Queens,12647_16,12647,16,2021-07-13,325000
Queens,12647_16,12647,16,2023-06-30,1250000
Staten Island,3800_5,3800,5,2021-07-13,455000
Staten Island,3800_5,3800,5,2022-11-07,738231
Queens,12727_7,12727,7,2021-07-14,499000
Queens,12727_7,12727,7,2022-02-11,820000
Brooklyn,1539_12,1539,12,2021-07-15,595000
Brooklyn,1539_12,1539,12,2023-03-29,1390000
Queens,11697_18,11697,18,2021-07-16,380000
Queens,11697_18,11697,18,2022-07-29,675000
Bronx,4859_73,4859,73,2021-07-19,365000
Bronx,4859_73,4859,73,2021-12-22,620000
Manhattan,77_1104,77,1104,2021-07-20,2198952
Manhattan,77_1104,77,1104,2023-04-10,1077321
Queens,13013_70,13013,70,2021-07-20,355000
Queens,13013_70,13013,70,2022-04-13,1217000
Queens,12356_48,12356,48,2021-07-20,400000
Queens,12356_48,12356,48,2021-12-23,600000
Brooklyn,5457_1005,5457,1005,2021-07-21,980000
Brooklyn,5457_1005,5457,1005,2022-02-02,1550000
Brooklyn,7743_66,7743,66,2021-07-22,430000
Brooklyn,7743_66,7743,66,2022-04-04,880000
Queens,7045_13,7045,13,2021-07-22,550000
Queens,7045_13,7045,13,2022-04-13,947000
Staten Island,6212_164,6212,164,2021-07-22,265000
Staten Island,6212_164,6212,164,2022-04-13,685000
Bronx,4243_39,4243,39,2021-07-23,385000
Bronx,4243_39,4243,39,2022-01-07,615000
Bronx,5411_229,5411,229,2021-07-26,256173
Bronx,5411_229,5411,229,2022-01-06,570000
Bronx,5411_229,5411,229,2022-10-15,789500
Staten Island,3661_10,3661,10,2021-07-26,280000
Staten Island,3661_10,3661,10,2022-02-17,600000
Queens,5765_45,5765,45,2021-07-27,720000
Queens,5765_45,5765,45,2022-04-27,1120000
Brooklyn,3956_71,3956,71,2021-07-28,370500
Brooklyn,3956_71,3956,71,2022-04-08,749000
Queens,12892_46,12892,46,2021-07-28,300000
Queens,12892_46,12892,46,2023-03-03,735000
Queens,13464_64,13464,64,2021-07-28,510000
Queens,13464_64,13464,64,2022-03-21,1211250
Queens,11035_55,11035,55,2021-07-29,395000
Queens,11035_55,11035,55,2022-04-05,1165000
Brooklyn,922_4_9,922,4,2021-07-30,282000
Brooklyn,922_4_9,922,4,2022-09-23,545000
Queens,1384_36,1384,36,2021-07-30,600000
Queens,1384_36,1384,36,2022-05-25,920000
Queens,12576_44,12576,44,2021-07-30,500000
Queens,12576_44,12576,44,2022-04-07,785000
Bronx,2661_139,2661,139,2021-07-30,275000
Bronx,2661_139,2661,139,2022-04-11,565000
Queens,1405_12,1405,12,2021-08-02,590000
Queens,1405_12,1405,12,2022-01-18,868000
Queens,12825_39,12825,39,2021-08-02,380000
Queens,12825_39,12825,39,2022-07-28,780000
Queens,11216_64,11216,64,2021-08-02,450000
Queens,11216_64,11216,64,2021-10-27,585000
Queens,11216_64,11216,64,2022-09-14,990000
Staten Island,4267_20,4267,20,2021-08-02,504000
Staten Island,4267_20,4267,20,2022-03-08,729000
Queens,13300_263,13300,263,2021-08-03,565000
Queens,13300_263,13300,263,2022-08-17,1286000
Manhattan,1223_1208,1223,1208,2021-08-04,4590002
Manhattan,1223_1208,1223,1208,2022-04-21,1082500
Manhattan,1223_1270,1223,1270,2021-08-04,362712
Manhattan,1223_1270,1223,1270,2023-08-28,1019964
Manhattan,1223_1298,1223,1298,2021-08-04,327187
Manhattan,1223_1298,1223,1298,2022-10-04,795000
Manhattan,1223_1359,1223,1359,2021-08-04,546669
Manhattan,1223_1359,1223,1359,2022-11-15,2250000
Manhattan,1223_1360,1223,1360,2021-08-04,4590002
Manhattan,1223_1360,1223,1360,2022-04-11,2150000
Manhattan,1223_1393,1223,1393,2021-08-04,390388
Manhattan,1223_1393,1223,1393,2023-07-27,1075000
Manhattan,1223_1395,1223,1395,2021-08-04,394301
Manhattan,1223_1395,1223,1395,2023-09-18,1085000
Manhattan,1223_1419,1223,1419,2021-08-04,426339
Manhattan,1223_1419,1223,1419,2023-06-21,1595000
Manhattan,1223_1467,1223,1467,2021-08-04,4590002
Manhattan,1223_1467,1223,1467,2022-04-06,1462000
Queens,11989_34,11989,34,2021-08-05,435000
Queens,11989_34,11989,34,2022-04-14,1080000
Queens,7399_36,7399,36,2021-08-06,499000
Queens,7399_36,7399,36,2021-10-22,840000
Queens,7228_46,7228,46,2021-08-06,710000
Queens,7228_46,7228,46,2022-03-07,995000
Manhattan,1868_1042,1868,1042,2021-08-09,450000
Manhattan,1868_1042,1868,1042,2021-09-27,927250
Queens,10656_178,10656,178,2021-08-10,505000
Queens,10656_178,10656,178,2022-09-12,790000
Queens,11963_74,11963,74,2021-08-10,375000
Queens,11963_74,11963,74,2023-01-09,675000
Bronx,5577_99,5577,99,2021-08-10,275000
Bronx,5577_99,5577,99,2022-03-15,510000
Bronx,5102_19,5102,19,2021-08-10,375000
Bronx,5102_19,5102,19,2022-02-25,641000
Queens,9548_64,9548,64,2021-08-11,435000
Queens,9548_64,9548,64,2022-06-30,661000
Manhattan,943_1944,943,1944,2021-08-12,4608017
Manhattan,943_1944,943,1944,2023-06-07,1126650
Manhattan,943_1995,943,1995,2021-08-12,4608017
Manhattan,943_1995,943,1995,2023-04-27,1250000
Queens,2919_22,2919,22,2021-08-12,499990
Queens,2919_22,2919,22,2022-05-25,860000
Queens,10998_16,10998,16,2021-08-12,410000
Queens,10998_16,10998,16,2022-03-20,720000
Bronx,5592_34,5592,34,2021-08-12,435000
Bronx,5592_34,5592,34,2022-06-17,655000
Bronx,4878_14,4878,14,2021-08-12,415000
Bronx,4878_14,4878,14,2022-04-06,600000
Queens,10482_21,10482,21,2021-08-13,400000
Queens,10482_21,10482,21,2023-04-19,785000
Queens,10877_91,10877,91,2021-08-17,450000
Queens,10877_91,10877,91,2022-02-08,725000
Bronx,3053_108,3053,108,2021-08-17,251600
Bronx,3053_108,3053,108,2022-04-06,564000
Staten Island,1150_58,1150,58,2021-08-17,290000
Staten Island,1150_58,1150,58,2022-04-08,545000
Queens,13983_1,13983,1,2021-08-19,580000
Queens,13983_1,13983,1,2022-02-22,825000
Bronx,4750_9,4750,9,2021-08-19,410000
Bronx,4750_9,4750,9,2022-02-02,640000
Staten Island,2371_97,2371,97,2021-08-19,499999
Staten Island,2371_97,2371,97,2022-03-16,760000
Brooklyn,8876_2734,8876,2734,2021-08-20,285000
Brooklyn,8876_2734,8876,2734,2022-09-22,535000
Brooklyn,2431_3_1e,2431,3,2021-08-20,300000
Brooklyn,2431_3_1e,2431,3,2022-12-01,550000
Queens,8286_124,8286,124,2021-08-20,638000
Queens,8286_124,8286,124,2022-02-04,910317
Queens,8286_124,8286,124,2023-09-29,900000
Queens,10199_115,10199,115,2021-08-20,325000
Queens,10199_115,10199,115,2021-11-22,659000
Brooklyn,8024_61,8024,61,2021-08-23,375000
Brooklyn,8024_61,8024,61,2022-06-10,630000
Brooklyn,8165_18,8165,18,2021-08-23,355000
Brooklyn,8165_18,8165,18,2022-05-26,799000
Queens,3824_55,3824,55,2021-08-23,450000
Queens,3824_55,3824,55,2022-05-17,775000
Brooklyn,7760_71,7760,71,2021-08-24,477375
Brooklyn,7760_71,7760,71,2021-11-30,749000
Queens,12105_1,12105,1,2021-08-24,515000
Queens,12105_1,12105,1,2022-05-18,1323725
Queens,9151_37,9151,37,2021-08-25,500000
Queens,9151_37,9151,37,2022-01-26,785000
Queens,12490_15,12490,15,2021-08-25,425000
Queens,12490_15,12490,15,2022-01-21,660000
Queens,12609_39,12609,39,2021-08-30,446500
Queens,12609_39,12609,39,2022-07-15,681200
Manhattan,1383_1014,1383,1014,2021-08-31,8762357
Manhattan,1383_1014,1383,1014,2023-03-15,1500000
Brooklyn,5400_1003,5400,1003,2021-08-31,6000000
Brooklyn,5400_1003,5400,1003,2023-02-07,450000
Brooklyn,5400_1013,5400,1013,2021-08-31,6000000
Brooklyn,5400_1013,5400,1013,2022-11-18,455000
Brooklyn,5400_1014,5400,1014,2021-08-31,6000000
Brooklyn,5400_1014,5400,1014,2023-06-28,575000
Brooklyn,5400_1017,5400,1017,2021-08-31,6000000
Brooklyn,5400_1017,5400,1017,2023-09-19,480500
Brooklyn,5400_1025,5400,1025,2021-08-31,6000000
Brooklyn,5400_1025,5400,1025,2023-01-05,551750
Queens,7396_55,7396,55,2021-08-31,494000
Queens,7396_55,7396,55,2022-01-10,700000
Queens,11125_10,11125,10,2021-08-31,400000
Queens,11125_10,11125,10,2022-04-26,699000
Queens,12273_29,12273,29,2021-08-31,446500
Queens,12273_29,12273,29,2021-10-01,535800
Queens,12273_29,12273,29,2022-04-22,795000
Staten Island,6666_79,6666,79,2021-09-01,350000
Staten Island,6666_79,6666,79,2022-03-11,583000
Brooklyn,3918_23,3918,23,2021-09-02,515000
Brooklyn,3918_23,3918,23,2022-10-26,1150000
Brooklyn,8828_32,8828,32,2021-09-02,520000
Brooklyn,8828_32,8828,32,2022-05-03,789000
Queens,6670_1_1r,6670,1,2021-09-02,2025000
Queens,6670_1_1r,6670,1,2023-01-23,995000
Queens,6670_1_2a,6670,1,2021-09-02,2025000
Queens,6670_1_2a,6670,1,2023-04-18,1025000
Queens,6671_1_3a,6671,1,2021-09-02,2025000
Queens,6671_1_3a,6671,1,2023-01-23,995000
Queens,6671_1_1b,6671,1,2021-09-02,2025000
Queens,6671_1_1b,6671,1,2023-04-18,1025000
Queens,6671_1_1b,6671,1,2023-09-13,280000
Queens,6671_1_2g,6671,1,2021-09-02,2025000
Queens,6671_1_2g,6671,1,2023-04-18,1025000
Queens,6671_1_3g,6671,1,2021-09-02,2025000
Queens,6671_1_3g,6671,1,2023-04-18,1025000
Queens,6671_1_2l,6671,1,2021-09-02,2025000
Queens,6671_1_2l,6671,1,2023-01-23,995000
Queens,6690_1_2c,6690,1,2021-09-02,2025000
Queens,6690_1_2c,6690,1,2021-12-28,270000
Queens,6690_1_3c,6690,1,2021-09-02,2025000
Queens,6690_1_3c,6690,1,2023-04-18,1025000
Queens,6690_1_1e,6690,1,2021-09-02,2025000
Queens,6690_1_1e,6690,1,2023-01-23,995000
Queens,6690_1_1r,6690,1,2021-09-02,2025000
Queens,6690_1_1r,6690,1,2023-01-23,995000
Queens,12941_74,12941,74,2021-09-02,261250
Queens,12941_74,12941,74,2023-03-31,780000
Queens,11203_46,11203,46,2021-09-02,415000
Queens,11203_46,11203,46,2022-09-19,675000
Bronx,5752_214,5752,214,2021-09-02,925000
Bronx,5752_214,5752,214,2022-06-01,2050000
Queens,10367_52,10367,52,2021-09-03,553000
Queens,10367_52,10367,52,2022-07-06,820000
Bronx,2973_79,2973,79,2021-09-03,273000
Bronx,2973_79,2973,79,2023-09-21,520000
Queens,13539_73,13539,73,2021-09-08,500000
Queens,13539_73,13539,73,2022-03-31,691000
Queens,7688_96,7688,96,2021-09-10,975000
Queens,7688_96,7688,96,2022-10-12,1998068
Queens,11517_145,11517,145,2021-09-10,435000
Queens,11517_145,11517,145,2022-02-16,603000
Queens,10404_14,10404,14,2021-09-13,460000
Queens,10404_14,10404,14,2022-06-02,875000
Queens,9344_22,9344,22,2021-09-15,400000
Queens,9344_22,9344,22,2022-02-04,721000
Queens,12199_63,12199,63,2021-09-15,332500
Queens,12199_63,12199,63,2023-05-05,550000
Queens,12225_12,12225,12,2021-09-15,385000
Queens,12225_12,12225,12,2022-06-03,799000
Queens,437_1628,437,1628,2021-09-17,2317588
Queens,437_1628,437,1628,2022-10-18,1521958
Staten Island,5108_39,5108,39,2021-09-17,435000
Staten Island,5108_39,5108,39,2022-05-19,655000
Queens,12035_30,12035,30,2021-09-20,420000
Queens,12035_30,12035,30,2022-02-22,749000
