borough,house_class,period,home_price_index
Brooklyn,Condo,2005-06-30,133.1
Brooklyn,Condo,2005-07-31,137.8
Brooklyn,Condo,2005-08-31,145.0
Brooklyn,Condo,2005-09-30,146.2
Brooklyn,Condo,2005-10-31,144.8
Brooklyn,Condo,2005-11-30,142.1
Brooklyn,Condo,2005-12-31,148.9
Brooklyn,Condo,2006-01-31,144.9
Brooklyn,Condo,2006-02-28,138.0
Brooklyn,Condo,2006-03-31,144.2
Brooklyn,Condo,2006-04-30,152.3
Brooklyn,Condo,2006-05-31,152.0
Brooklyn,Condo,2006-06-30,152.1
Brooklyn,Condo,2006-07-31,153.4
Brooklyn,Condo,2006-08-31,152.0
Brooklyn,Condo,2006-09-30,157.4
Brooklyn,Condo,2006-10-31,154.7
Brooklyn,Condo,2006-11-30,160.8
Brooklyn,Condo,2006-12-31,153.1
Brooklyn,Condo,2007-01-31,154.4
Brooklyn,Condo,2007-02-28,149.7
Brooklyn,Condo,2007-03-31,153.1
Brooklyn,Condo,2007-04-30,154.3
Brooklyn,Condo,2007-05-31,158.0
Brooklyn,Condo,2007-06-30,147.5
Brooklyn,Condo,2007-07-31,148.7
Brooklyn,Condo,2007-08-31,160.7
Brooklyn,Condo,2007-09-30,159.9
Brooklyn,Condo,2007-10-31,155.7
Brooklyn,Condo,2007-11-30,160.6
Brooklyn,Condo,2007-12-31,162.6
Brooklyn,Condo,2008-01-31,163.4
Brooklyn,Condo,2008-02-29,157.8
Brooklyn,Condo,2008-03-31,155.8
Brooklyn,Condo,2008-04-30,158.5
Brooklyn,Condo,2008-05-31,164.0
Brooklyn,Condo,2008-06-30,164.0
Brooklyn,Condo,2008-07-31,160.7
Brooklyn,Condo,2008-08-31,158.4
Brooklyn,Condo,2008-09-30,159.0
Brooklyn,Condo,2008-10-31,160.6
Brooklyn,Condo,2008-11-30,156.6
Brooklyn,Condo,2008-12-31,148.8
Brooklyn,Condo,2009-01-31,146.3
Brooklyn,Condo,2009-02-28,156.8
Brooklyn,Condo,2009-03-31,150.2
Brooklyn,Condo,2009-04-30,144.9
Brooklyn,Condo,2009-05-31,150.5
Brooklyn,Condo,2009-06-30,144.6
Brooklyn,Condo,2009-07-31,145.8
Brooklyn,Condo,2009-08-31,145.2
Brooklyn,Condo,2009-09-30,137.7
Brooklyn,Condo,2009-10-31,146.3
Brooklyn,Condo,2009-11-30,142.0
Brooklyn,Condo,2009-12-31,143.0
Brooklyn,Condo,2010-01-31,145.4
Brooklyn,Condo,2010-02-28,143.1
Brooklyn,Condo,2010-03-31,139.1
Brooklyn,Condo,2010-04-30,145.4
Brooklyn,Condo,2010-05-31,144.7
Brooklyn,Condo,2010-06-30,142.8
Brooklyn,Condo,2010-07-31,146.4
Brooklyn,Condo,2010-08-31,147.0
Brooklyn,Condo,2010-09-30,136.8
Brooklyn,Condo,2010-10-31,139.3
Brooklyn,Condo,2010-11-30,142.0
Brooklyn,Condo,2010-12-31,142.2
Brooklyn,Condo,2011-01-31,136.9
Brooklyn,Condo,2011-02-28,142.2
Brooklyn,Condo,2011-03-31,144.7
Brooklyn,Condo,2011-04-30,139.3
Brooklyn,Condo,2011-05-31,144.0
Brooklyn,Condo,2011-06-30,146.6
Brooklyn,Condo,2011-07-31,144.1
Brooklyn,Condo,2011-08-31,151.5
Brooklyn,Condo,2011-09-30,148.4
Brooklyn,Condo,2011-10-31,145.1
Brooklyn,Condo,2011-11-30,148.9
Brooklyn,Condo,2011-12-31,151.1
Brooklyn,Condo,2012-01-31,152.3
Brooklyn,Condo,2012-02-29,155.0
Brooklyn,Condo,2012-03-31,154.1
Brooklyn,Condo,2012-04-30,152.6
Brooklyn,Condo,2012-05-31,154.8
Brooklyn,Condo,2012-06-30,153.0
Brooklyn,Condo,2012-07-31,158.4
Brooklyn,Condo,2012-08-31,159.4
Brooklyn,Condo,2012-09-30,160.2
Brooklyn,Condo,2012-10-31,170.2
Brooklyn,Condo,2012-11-30,162.4
Brooklyn,Condo,2012-12-31,168.5
Brooklyn,Condo,2013-01-31,172.6
Brooklyn,Condo,2013-02-28,172.8
Brooklyn,Condo,2013-03-31,176.1
Brooklyn,Condo,2013-04-30,184.5
Brooklyn,Condo,2013-05-31,188.7
Brooklyn,Condo,2013-06-30,186.6
Brooklyn,Condo,2013-07-31,190.6
Brooklyn,Condo,2013-08-31,191.4
Brooklyn,Condo,2013-09-30,199.5
Brooklyn,Condo,2013-10-31,199.1
Brooklyn,Condo,2013-11-30,200.9
Brooklyn,Condo,2013-12-31,199.0
Brooklyn,Condo,2014-01-31,197.6
Brooklyn,Condo,2014-02-28,195.7
Brooklyn,Condo,2014-03-31,200.7
Brooklyn,Condo,2014-04-30,212.1
Brooklyn,Condo,2014-05-31,203.6
Brooklyn,Condo,2014-06-30,208.4
Brooklyn,Condo,2014-07-31,205.6
Brooklyn,Condo,2014-08-31,216.9
Brooklyn,Condo,2014-09-30,217.3
Brooklyn,Condo,2014-10-31,211.8
Brooklyn,Condo,2014-11-30,221.5
Brooklyn,Condo,2014-12-31,216.6
Brooklyn,Condo,2015-01-31,226.8
Brooklyn,Condo,2015-02-28,219.5
Brooklyn,Condo,2015-03-31,225.0
Brooklyn,Condo,2015-04-30,221.8
Brooklyn,Condo,2015-05-31,233.2
Brooklyn,Condo,2015-06-30,233.4
Brooklyn,Condo,2015-07-31,235.7
Brooklyn,Condo,2015-08-31,240.3
Brooklyn,Condo,2015-09-30,234.8
Brooklyn,Condo,2015-10-31,227.8
Brooklyn,Condo,2015-11-30,215.6
Brooklyn,Condo,2015-12-31,233.5
Brooklyn,Condo,2016-01-31,226.0
Brooklyn,Condo,2016-02-29,241.6
Brooklyn,Condo,2016-03-31,222.2
Brooklyn,Condo,2016-04-30,239.5
Brooklyn,Condo,2016-05-31,244.6
Brooklyn,Condo,2016-06-30,235.9
Brooklyn,Condo,2016-07-31,235.0
Brooklyn,Condo,2016-08-31,241.5
Brooklyn,Condo,2016-09-30,236.6
Brooklyn,Condo,2016-10-31,244.9
Brooklyn,Condo,2016-11-30,242.8
Brooklyn,Condo,2016-12-31,250.1
Brooklyn,Condo,2017-01-31,246.1
Brooklyn,Condo,2017-02-28,242.1
Brooklyn,Condo,2017-03-31,241.6
Brooklyn,Condo,2017-04-30,243.9
Brooklyn,Condo,2017-05-31,249.1
Brooklyn,Condo,2017-06-30,248.6
Brooklyn,Condo,2017-07-31,252.0
Brooklyn,Condo,2017-08-31,246.3
Brooklyn,Condo,2017-09-30,244.6
Brooklyn,Condo,2017-10-31,246.6
Brooklyn,Condo,2017-11-30,240.7
Brooklyn,Condo,2017-12-31,258.0
Brooklyn,Condo,2018-01-31,250.6
Brooklyn,Condo,2018-02-28,249.7
Brooklyn,Condo,2018-03-31,241.9
Brooklyn,Condo,2018-04-30,252.8
Brooklyn,Condo,2018-05-31,248.2
Brooklyn,Condo,2018-06-30,259.0
Brooklyn,Condo,2018-07-31,245.1
Brooklyn,Condo,2018-08-31,256.4
Brooklyn,Condo,2018-09-30,254.2
Brooklyn,Condo,2018-10-31,253.9
Brooklyn,Condo,2018-11-30,261.3
Brooklyn,Condo,2018-12-31,246.2
Brooklyn,Condo,2019-01-31,258.2
Brooklyn,Condo,2019-02-28,250.5
Brooklyn,Condo,2019-03-31,254.3
Brooklyn,Condo,2019-04-30,250.1
Brooklyn,Condo,2019-05-31,249.3
Brooklyn,Condo,2019-06-30,254.6
Brooklyn,Condo,2019-07-31,259.7
Brooklyn,Condo,2019-08-31,255.1
Brooklyn,Condo,2019-09-30,261.2
Brooklyn,Condo,2019-10-31,247.9
Brooklyn,Condo,2019-11-30,257.2
Brooklyn,Condo,2019-12-31,246.3
Brooklyn,Condo,2020-01-31,245.6
Brooklyn,Condo,2020-02-29,244.4
Brooklyn,Condo,2020-03-31,240.0
Brooklyn,Condo,2020-04-30,255.2
Brooklyn,Condo,2020-05-31,261.7
Brooklyn,Condo,2020-06-30,249.0
Brooklyn,Condo,2020-07-31,242.9
Brooklyn,Condo,2020-08-31,244.4
Brooklyn,Condo,2020-09-30,261.1
Brooklyn,Condo,2020-10-31,255.5
Brooklyn,Condo,2020-11-30,245.5
Brooklyn,Condo,2020-12-31,239.6
Brooklyn,Condo,2021-01-31,250.4
Brooklyn,Condo,2021-02-28,261.6
Brooklyn,Condo,2021-03-31,256.9
Brooklyn,Condo,2021-04-30,260.2
Brooklyn,Condo,2021-05-31,253.8
Brooklyn,Condo,2021-06-30,254.9
Brooklyn,Condo,2021-07-31,262.9
Brooklyn,Condo,2021-08-31,269.4
Brooklyn,Condo,2021-09-30,278.7
Brooklyn,Condo,2021-10-31,268.3
Brooklyn,Condo,2021-11-30,261.5
Brooklyn,Condo,2021-12-31,270.2
Brooklyn,Condo,2022-01-31,270.9
Brooklyn,Condo,2022-02-28,269.4
Brooklyn,Condo,2022-03-31,268.5
Brooklyn,Condo,2022-04-30,274.9
Brooklyn,Condo,2022-05-31,276.9
Brooklyn,Condo,2022-06-30,279.0
Brooklyn,Condo,2022-07-31,287.5
Brooklyn,Condo,2022-08-31,276.8
Brooklyn,Condo,2022-09-30,281.0
Brooklyn,Condo,2022-10-31,276.2
Brooklyn,Condo,2022-11-30,282.5
Brooklyn,Condo,2022-12-31,267.4
Brooklyn,Condo,2023-01-31,285.6
Brooklyn,Condo,2023-02-28,242.2
Brooklyn,Condo,2023-03-31,269.0
Brooklyn,Condo,2023-04-30,262.6
Brooklyn,Condo,2023-05-31,284.8
Brooklyn,Condo,2023-06-30,279.3
Brooklyn,Condo,2023-07-31,282.9
Brooklyn,Condo,2023-08-31,273.6
Brooklyn,Condo,2023-09-30,284.1
Brooklyn,Condo,2023-10-31,273.8
Brooklyn,Condo,2023-11-30,274.6
Brooklyn,Condo,2023-12-31,280.3
Brooklyn,Condo,2024-01-31,284.2
Brooklyn,Condo,2024-02-29,288.2
Brooklyn,Condo,2024-03-31,277.5
Brooklyn,Condo,2024-04-30,297.1
Brooklyn,Condo,2024-05-31,280.0
Brooklyn,Condo,2024-06-30,278.7
Brooklyn,Condo,2024-07-31,284.8
Brooklyn,Condo,2024-08-31,293.7
Brooklyn,Condo,2024-09-30,291.9
Brooklyn,Condo,2024-10-31,277.2
Brooklyn,Condo,2024-11-30,290.0
Brooklyn,Condo,2024-12-31,279.8
Brooklyn,Condo,2025-01-31,279.7
Brooklyn,Condo,2025-02-28,254.2
Brooklyn,Condo,2025-03-31,279.9
Brooklyn,Condo,2025-04-30,293.4
Brooklyn,Condo,2025-05-31,298.0
Brooklyn,Condo,2025-06-30,288.3
Brooklyn,Condo,2025-07-31,287.0
Brooklyn,Condo,2025-08-31,285.3
Brooklyn,Condo,2025-09-30,290.9
Brooklyn,Condo,2025-10-31,280.7
Brooklyn,Coop,2003-01-31,100.0
Brooklyn,Coop,2003-02-28,110.5
Brooklyn,Coop,2003-03-31,109.6
Brooklyn,Coop,2003-04-30,101.5
Brooklyn,Coop,2003-05-31,101.4
Brooklyn,Coop,2003-06-30,107.4
Brooklyn,Coop,2003-07-31,111.2
Brooklyn,Coop,2003-08-31,104.1
Brooklyn,Coop,2003-09-30,113.1
Brooklyn,Coop,2003-10-31,103.7
Brooklyn,Coop,2003-11-30,110.5
Brooklyn,Coop,2003-12-31,124.7
Brooklyn,Coop,2004-01-31,109.3
Brooklyn,Coop,2004-03-31,111.0
Brooklyn,Coop,2004-04-30,112.5
Brooklyn,Coop,2004-05-31,128.8
Brooklyn,Coop,2004-06-30,125.7
Brooklyn,Coop,2004-07-31,129.2
Brooklyn,Coop,2004-08-31,131.1
Brooklyn,Coop,2004-09-30,130.3
Brooklyn,Coop,2004-10-31,135.8
Brooklyn,Coop,2004-11-30,148.3
Brooklyn,Coop,2004-12-31,136.8
Brooklyn,Coop,2005-01-31,132.9
Brooklyn,Coop,2005-02-28,136.4
Brooklyn,Coop,2005-03-31,144.3
Brooklyn,Coop,2005-04-30,138.5
Brooklyn,Coop,2005-05-31,142.1
Brooklyn,Coop,2005-06-30,157.2
Brooklyn,Coop,2005-07-31,152.2
Brooklyn,Coop,2005-08-31,156.8
Brooklyn,Coop,2005-09-30,157.8
Brooklyn,Coop,2005-10-31,156.9
Brooklyn,Coop,2005-11-30,165.7
Brooklyn,Coop,2005-12-31,161.3
Brooklyn,Coop,2006-01-31,152.9
Brooklyn,Coop,2006-02-28,154.6
Brooklyn,Coop,2006-03-31,152.5
Brooklyn,Coop,2006-04-30,151.2
Brooklyn,Coop,2006-05-31,166.5
Brooklyn,Coop,2006-06-30,166.9
Brooklyn,Coop,2006-07-31,171.6
Brooklyn,Coop,2006-08-31,167.8
Brooklyn,Coop,2006-09-30,156.0
Brooklyn,Coop,2006-10-31,171.5
Brooklyn,Coop,2006-11-30,164.5
Brooklyn,Coop,2006-12-31,169.0
Brooklyn,Coop,2007-01-31,169.8
Brooklyn,Coop,2007-02-28,165.4
Brooklyn,Coop,2007-03-31,173.8
Brooklyn,Coop,2007-04-30,164.4
Brooklyn,Coop,2007-05-31,176.5
Brooklyn,Coop,2007-06-30,180.0
Brooklyn,Coop,2007-07-31,179.0
Brooklyn,Coop,2007-08-31,181.8
Brooklyn,Coop,2007-09-30,178.4
Brooklyn,Coop,2007-10-31,184.2
Brooklyn,Coop,2007-11-30,184.4
Brooklyn,Coop,2007-12-31,182.0
Brooklyn,Coop,2008-01-31,184.3
Brooklyn,Coop,2008-02-29,178.4
Brooklyn,Coop,2008-03-31,190.6
Brooklyn,Coop,2008-04-30,183.6
Brooklyn,Coop,2008-05-31,184.6
Brooklyn,Coop,2008-06-30,174.9
Brooklyn,Coop,2008-07-31,178.9
Brooklyn,Coop,2008-08-31,181.1
Brooklyn,Coop,2008-09-30,168.0
Brooklyn,Coop,2008-10-31,173.1
Brooklyn,Coop,2008-11-30,177.7
Brooklyn,Coop,2008-12-31,167.8
Brooklyn,Coop,2009-01-31,177.8
Brooklyn,Coop,2009-02-28,172.2
Brooklyn,Coop,2009-03-31,183.3
Brooklyn,Coop,2009-04-30,169.9
Brooklyn,Coop,2009-05-31,163.4
Brooklyn,Coop,2009-06-30,159.9
Brooklyn,Coop,2009-07-31,164.0
Brooklyn,Coop,2009-08-31,175.2
Brooklyn,Coop,2009-09-30,161.5
Brooklyn,Coop,2009-10-31,161.1
Brooklyn,Coop,2009-11-30,159.0
Brooklyn,Coop,2009-12-31,161.8
Brooklyn,Coop,2010-01-31,162.9
Brooklyn,Coop,2010-02-28,168.7
Brooklyn,Coop,2010-03-31,160.6
Brooklyn,Coop,2010-04-30,166.6
Brooklyn,Coop,2010-05-31,175.6
Brooklyn,Coop,2011-01-31,165.5
Brooklyn,Coop,2011-02-28,170.0
Brooklyn,Coop,2011-03-31,167.0
Brooklyn,Coop,2011-04-30,178.5
Brooklyn,Coop,2011-05-31,164.3
Brooklyn,Coop,2011-06-30,165.6
Brooklyn,Coop,2011-07-31,185.4
Brooklyn,Coop,2011-08-31,183.9
Brooklyn,Coop,2011-09-30,172.5
Brooklyn,Coop,2011-10-31,157.5
Brooklyn,Coop,2011-11-30,164.6
Brooklyn,Coop,2011-12-31,182.9
Brooklyn,Coop,2012-01-31,165.4
Brooklyn,Coop,2012-02-29,175.0
Brooklyn,Coop,2012-03-31,169.0
Brooklyn,Coop,2012-04-30,154.4
Brooklyn,Coop,2012-05-31,175.6
Brooklyn,Coop,2012-06-30,176.7
Brooklyn,Coop,2012-07-31,184.9
Brooklyn,Coop,2012-08-31,174.6
Brooklyn,Coop,2012-09-30,186.3
Brooklyn,Coop,2012-10-31,192.6
Brooklyn,Coop,2012-11-30,190.1
Brooklyn,Coop,2012-12-31,174.9
Brooklyn,Coop,2013-01-31,192.8
Brooklyn,Coop,2013-02-28,182.1
Brooklyn,Coop,2013-03-31,187.2
Brooklyn,Coop,2013-04-30,195.8
Brooklyn,Coop,2013-05-31,193.3
Brooklyn,Coop,2013-06-30,204.0
Brooklyn,Coop,2013-07-31,216.7
Brooklyn,Coop,2013-08-31,198.7
Brooklyn,Coop,2013-09-30,210.0
Brooklyn,Coop,2013-10-31,201.1
Brooklyn,Coop,2013-11-30,225.4
Brooklyn,Coop,2013-12-31,208.9
Brooklyn,Coop,2014-01-31,214.8
Brooklyn,Coop,2014-02-28,203.5
Brooklyn,Coop,2014-03-31,219.9
Brooklyn,Coop,2014-04-30,210.7
Brooklyn,Coop,2014-05-31,238.3
Brooklyn,Coop,2014-06-30,224.2
Brooklyn,Coop,2014-07-31,228.7
Brooklyn,Coop,2014-08-31,236.7
Brooklyn,Coop,2014-09-30,231.3
Brooklyn,Coop,2014-10-31,224.5
Brooklyn,Coop,2014-11-30,223.8
Brooklyn,Coop,2014-12-31,241.8
Brooklyn,Coop,2015-01-31,239.8
Brooklyn,Coop,2015-02-28,226.1
Brooklyn,Coop,2015-03-31,230.6
Brooklyn,Coop,2015-04-30,248.0
Brooklyn,Coop,2015-05-31,246.7
Brooklyn,Coop,2015-06-30,253.3
Brooklyn,Coop,2015-07-31,246.6
Brooklyn,Coop,2015-08-31,248.2
Brooklyn,Coop,2015-09-30,254.8
Brooklyn,Coop,2015-10-31,257.7
Brooklyn,Coop,2015-11-30,261.4
Brooklyn,Coop,2015-12-31,253.6
Brooklyn,Coop,2016-01-31,272.0
Brooklyn,Coop,2016-02-29,239.9
Brooklyn,Coop,2016-03-31,250.7
Brooklyn,Coop,2016-04-30,257.3
Brooklyn,Coop,2016-05-31,258.6
Brooklyn,Coop,2016-06-30,274.1
Brooklyn,Coop,2016-07-31,265.9
Brooklyn,Coop,2016-08-31,270.6
Brooklyn,Coop,2016-09-30,254.9
Brooklyn,Coop,2016-10-31,279.2
Brooklyn,Coop,2016-11-30,263.9
Brooklyn,Coop,2016-12-31,265.9
Brooklyn,Coop,2017-01-31,277.5
Brooklyn,Coop,2017-02-28,269.5
Brooklyn,Coop,2017-03-31,264.0
Brooklyn,Coop,2017-04-30,268.2
Brooklyn,Coop,2017-05-31,255.1
Brooklyn,Coop,2017-06-30,283.4
Brooklyn,Coop,2017-07-31,265.2
Brooklyn,Coop,2017-08-31,278.3
Brooklyn,Coop,2017-09-30,264.4
Brooklyn,Coop,2017-10-31,274.8
Brooklyn,Coop,2017-11-30,274.6
Brooklyn,Coop,2017-12-31,283.4
Brooklyn,Coop,2018-01-31,269.4
Brooklyn,Coop,2018-02-28,273.9
Brooklyn,Coop,2018-03-31,266.1
Brooklyn,Coop,2018-04-30,276.0
Brooklyn,Coop,2018-05-31,291.2
Brooklyn,Coop,2018-06-30,276.8
Brooklyn,Coop,2018-07-31,292.3
Brooklyn,Coop,2018-08-31,292.0
Brooklyn,Coop,2018-09-30,272.0
Brooklyn,Coop,2018-10-31,276.5
Brooklyn,Coop,2018-11-30,277.1
Brooklyn,Coop,2018-12-31,282.3
Brooklyn,Coop,2019-01-31,290.5
Brooklyn,Coop,2019-02-28,267.5
Brooklyn,Coop,2019-03-31,276.2
Brooklyn,Coop,2019-04-30,287.7
Brooklyn,Coop,2019-05-31,284.3
Brooklyn,Coop,2019-06-30,292.1
Brooklyn,Coop,2019-07-31,284.9
Brooklyn,Coop,2019-08-31,288.6
Brooklyn,Coop,2019-09-30,277.2
Brooklyn,Coop,2019-10-31,282.2
Brooklyn,Coop,2019-11-30,271.8
Brooklyn,Coop,2019-12-31,278.5
Brooklyn,Coop,2020-01-31,276.0
Brooklyn,Coop,2020-02-29,288.9
Brooklyn,Coop,2020-03-31,273.5
Brooklyn,Coop,2020-04-30,298.2
Brooklyn,Coop,2020-05-31,300.4
Brooklyn,Coop,2020-06-30,283.2
Brooklyn,Coop,2020-07-31,286.7
Brooklyn,Coop,2020-08-31,310.9
Brooklyn,Coop,2020-09-30,281.9
Brooklyn,Coop,2020-10-31,286.8
Brooklyn,Coop,2020-11-30,287.3
Brooklyn,Coop,2020-12-31,281.3
Brooklyn,Coop,2021-01-31,279.0
Brooklyn,Coop,2021-02-28,291.7
Brooklyn,Coop,2021-03-31,284.9
Brooklyn,Coop,2021-04-30,304.1
Brooklyn,Coop,2021-05-31,298.9
Brooklyn,Coop,2021-06-30,301.2
Brooklyn,Coop,2021-07-31,308.5
Brooklyn,Coop,2021-08-31,294.7
Brooklyn,Coop,2021-09-30,315.5
Brooklyn,Coop,2021-10-31,303.4
Brooklyn,Coop,2021-11-30,304.4
Brooklyn,Coop,2021-12-31,299.1
Brooklyn,Coop,2022-01-31,298.6
Brooklyn,Coop,2022-02-28,313.8
Brooklyn,Coop,2022-03-31,306.1
Brooklyn,Coop,2022-04-30,308.9
Brooklyn,Coop,2022-05-31,328.2
Brooklyn,Coop,2022-06-30,341.3
Brooklyn,Coop,2022-07-31,319.8
Brooklyn,Coop,2022-08-31,324.4
Brooklyn,Coop,2022-09-30,336.2
Brooklyn,Coop,2022-10-31,316.2
Brooklyn,Coop,2022-11-30,284.6
Brooklyn,Coop,2022-12-31,281.5
Brooklyn,Coop,2023-01-31,328.7
Brooklyn,Coop,2023-02-28,299.0
Brooklyn,Coop,2023-03-31,287.1
Brooklyn,Coop,2023-04-30,330.9
Brooklyn,Coop,2023-05-31,312.2
Brooklyn,Coop,2023-06-30,333.6
Brooklyn,Coop,2023-07-31,324.6
Brooklyn,Coop,2023-08-31,322.7
Brooklyn,Coop,2023-09-30,289.9
Brooklyn,Coop,2023-10-31,320.2
Brooklyn,Coop,2023-11-30,321.0
Brooklyn,Coop,2023-12-31,345.8
Brooklyn,Coop,2024-01-31,319.6
Brooklyn,Coop,2024-02-29,308.3
Brooklyn,Coop,2024-03-31,364.1
Brooklyn,Coop,2024-04-30,336.2
Brooklyn,Coop,2024-05-31,351.2
Brooklyn,Coop,2024-06-30,349.2
Brooklyn,Coop,2024-07-31,344.2
Brooklyn,Coop,2024-08-31,318.3
Brooklyn,Coop,2024-09-30,340.1
Brooklyn,Coop,2024-10-31,326.2
Brooklyn,Coop,2024-11-30,337.2
Brooklyn,Coop,2024-12-31,338.6
Brooklyn,Coop,2025-01-31,331.9
Brooklyn,Coop,2025-02-28,326.2
Brooklyn,Coop,2025-03-31,318.2
Brooklyn,Coop,2025-04-30,324.3
Brooklyn,Coop,2025-05-31,391.1
Brooklyn,Coop,2025-06-30,345.5
Brooklyn,Coop,2025-07-31,339.7
Brooklyn,Coop,2025-08-31,367.1
