borough,neighborhood,period,home_price_index
Staten Island,ARDEN HEIGHTS,2012-11-30,121.12
Staten Island,ARDEN HEIGHTS,2012-12-31,124.08
Staten Island,ARDEN HEIGHTS,2013-01-31,138.86
Staten Island,ARDEN HEIGHTS,2013-02-28,117.32
Staten Island,ARDEN HEIGHTS,2013-03-31,128.72
Staten Island,ARDEN HEIGHTS,2013-04-30,129.01
Staten Island,ARDEN HEIGHTS,2013-05-31,126.4
Staten Island,ARDEN HEIGHTS,2013-06-30,128.01
Staten Island,ARDEN HEIGHTS,2013-07-31,127.07
Staten Island,ARDEN HEIGHTS,2013-08-31,131.53
Staten Island,ARDEN HEIGHTS,2013-09-30,126.87
Staten Island,ARDEN HEIGHTS,2013-10-31,135.44
Staten Island,ARDEN HEIGHTS,2013-11-30,114.89
Staten Island,ARDEN HEIGHTS,2013-12-31,122.38
Staten Island,ARDEN HEIGHTS,2014-01-31,115.8
Staten Island,ARDEN HEIGHTS,2014-02-28,131.67
Staten Island,ARDEN HEIGHTS,2014-03-31,118.12
Staten Island,ARDEN HEIGHTS,2014-04-30,126.62
Staten Island,ARDEN HEIGHTS,2014-05-31,118.35
Staten Island,ARDEN HEIGHTS,2014-06-30,126.94
Staten Island,ARDEN HEIGHTS,2014-07-31,124.4
Staten Island,ARDEN HEIGHTS,2014-08-31,124.75
Staten Island,ARDEN HEIGHTS,2014-09-30,112.66
Staten Island,ARDEN HEIGHTS,2014-10-31,124.54
Staten Island,ARDEN HEIGHTS,2014-11-30,137.18
Staten Island,ARDEN HEIGHTS,2014-12-31,127.71
Staten Island,ARDEN HEIGHTS,2015-01-31,129.94
Staten Island,ARDEN HEIGHTS,2015-02-28,118.54
Staten Island,ARDEN HEIGHTS,2015-03-31,132.9
Staten Island,ARDEN HEIGHTS,2015-04-30,132.36
Staten Island,ARDEN HEIGHTS,2015-05-31,132.88
Staten Island,ARDEN HEIGHTS,2015-06-30,131.88
Staten Island,ARDEN HEIGHTS,2015-07-31,131.85
Staten Island,ARDEN HEIGHTS,2015-08-31,133.62
Staten Island,ARDEN HEIGHTS,2015-09-30,140.2
Staten Island,ARDEN HEIGHTS,2015-10-31,134.95
Staten Island,ARDEN HEIGHTS,2015-11-30,130.8
Staten Island,ARDEN HEIGHTS,2015-12-31,131.11
Staten Island,ARDEN HEIGHTS,2016-01-31,136.92
Staten Island,ARDEN HEIGHTS,2016-02-29,129.79
Staten Island,ARDEN HEIGHTS,2016-03-31,129.13
Staten Island,ARDEN HEIGHTS,2016-04-30,147.33
Staten Island,ARDEN HEIGHTS,2016-05-31,137.9
Staten Island,ARDEN HEIGHTS,2016-06-30,144.21
Staten Island,ARDEN HEIGHTS,2016-07-31,146.5
Staten Island,ARDEN HEIGHTS,2016-08-31,139.47
Staten Island,ARDEN HEIGHTS,2016-09-30,148.41
Staten Island,ARDEN HEIGHTS,2016-10-31,141.71
Staten Island,ARDEN HEIGHTS,2016-11-30,148.26
Staten Island,ARDEN HEIGHTS,2016-12-31,146.96
Staten Island,ARDEN HEIGHTS,2017-01-31,147.94
Staten Island,ARDEN HEIGHTS,2017-02-28,164.16
Staten Island,ARDEN HEIGHTS,2017-03-31,153.33
Staten Island,ARDEN HEIGHTS,2017-04-30,159.21
Staten Island,ARDEN HEIGHTS,2017-05-31,157.18
Staten Island,ARDEN HEIGHTS,2017-06-30,158.83
Staten Island,ARDEN HEIGHTS,2017-07-31,158.51
Staten Island,ARDEN HEIGHTS,2017-08-31,176.81
Staten Island,ARDEN HEIGHTS,2017-09-30,159.79
Staten Island,ARDEN HEIGHTS,2017-10-31,151.66
Staten Island,ARDEN HEIGHTS,2017-11-30,178.31
Staten Island,ARDEN HEIGHTS,2017-12-31,163.66
Staten Island,ARDEN HEIGHTS,2018-01-31,175.32
Staten Island,ARDEN HEIGHTS,2018-02-28,173.68
Staten Island,ARDEN HEIGHTS,2018-03-31,164.57
Staten Island,ARDEN HEIGHTS,2018-04-30,159.6
Staten Island,ARDEN HEIGHTS,2018-05-31,172.64
Staten Island,ARDEN HEIGHTS,2018-06-30,159.05
Staten Island,ARDEN HEIGHTS,2018-07-31,176.66
Staten Island,ARDEN HEIGHTS,2018-08-31,169.67
Staten Island,ARDEN HEIGHTS,2018-09-30,170.1
Staten Island,ARDEN HEIGHTS,2018-10-31,174.8
Staten Island,ARDEN HEIGHTS,2018-11-30,154.03
Staten Island,ARDEN HEIGHTS,2018-12-31,170.15
Staten Island,ARDEN HEIGHTS,2019-01-31,161.63
Staten Island,ARDEN HEIGHTS,2019-02-28,158.95
Staten Island,ARDEN HEIGHTS,2019-03-31,172.88
Staten Island,ARDEN HEIGHTS,2019-04-30,176.66
Staten Island,ARDEN HEIGHTS,2019-05-31,175.16
Staten Island,ARDEN HEIGHTS,2019-06-30,173.85
Staten Island,ARDEN HEIGHTS,2019-07-31,166.15
Staten Island,ARDEN HEIGHTS,2019-08-31,167.52
Staten Island,ARDEN HEIGHTS,2019-09-30,179.27
Staten Island,ARDEN HEIGHTS,2019-10-31,192.83
Staten Island,ARDEN HEIGHTS,2019-11-30,165.39
Staten Island,ARDEN HEIGHTS,2019-12-31,156.89
Staten Island,ARDEN HEIGHTS,2020-01-31,170.59
Staten Island,ARDEN HEIGHTS,2020-02-29,162.79
Staten Island,ARDEN HEIGHTS,2020-03-31,179.78
Staten Island,ARDEN HEIGHTS,2020-04-30,211.26
Staten Island,ARDEN HEIGHTS,2020-05-31,179.65
Staten Island,ARDEN HEIGHTS,2020-06-30,178.47
Staten Island,ARDEN HEIGHTS,2020-07-31,172.66
Staten Island,ARDEN HEIGHTS,2020-08-31,166.82
Staten Island,ARDEN HEIGHTS,2020-09-30,175.8
Staten Island,ARDEN HEIGHTS,2020-10-31,187.39
Staten Island,ARDEN HEIGHTS,2020-11-30,187.04
Staten Island,ARDEN HEIGHTS,2020-12-31,184.97
Staten Island,ARDEN HEIGHTS,2021-01-31,187.94
Staten Island,ARDEN HEIGHTS,2021-02-28,193.91
Staten Island,ARDEN HEIGHTS,2021-03-31,198.5
Staten Island,ARDEN HEIGHTS,2021-04-30,183.21
Staten Island,ARDEN HEIGHTS,2021-05-31,193.73
Staten Island,ARDEN HEIGHTS,2021-06-30,191.24
Staten Island,ARDEN HEIGHTS,2021-07-31,204.16
Staten Island,ARDEN HEIGHTS,2021-08-31,193.11
Staten Island,ARDEN HEIGHTS,2021-09-30,185.05
Staten Island,ARDEN HEIGHTS,2021-10-31,202.92
Staten Island,ARDEN HEIGHTS,2021-11-30,190.97
Staten Island,ARDEN HEIGHTS,2021-12-31,201.25
Staten Island,ARDEN HEIGHTS,2022-01-31,207.75
Staten Island,ARDEN HEIGHTS,2022-02-28,211.69
Staten Island,ARDEN HEIGHTS,2022-03-31,205.0
Staten Island,ARDEN HEIGHTS,2022-04-30,208.56
Staten Island,ARDEN HEIGHTS,2022-05-31,223.35
Staten Island,ARDEN HEIGHTS,2022-06-30,225.12
Staten Island,ARDEN HEIGHTS,2022-07-31,168.36
Staten Island,ARDEN HEIGHTS,2022-08-31,206.14
Staten Island,ARDEN HEIGHTS,2022-09-30,219.12
Staten Island,ARDEN HEIGHTS,2022-10-31,212.55
Staten Island,ARDEN HEIGHTS,2022-11-30,214.45
Staten Island,ARDEN HEIGHTS,2022-12-31,192.98
Staten Island,ARDEN HEIGHTS,2023-01-31,196.36
Staten Island,ARDEN HEIGHTS,2023-02-28,133.33
Staten Island,ARDEN HEIGHTS,2023-03-31,224.8
Staten Island,ARDEN HEIGHTS,2023-04-30,197.53
Staten Island,ARDEN HEIGHTS,2023-05-31,202.87
Staten Island,ARDEN HEIGHTS,2023-06-30,220.57
Staten Island,ARDEN HEIGHTS,2023-07-31,220.64
Staten Island,ARDEN HEIGHTS,2023-08-31,221.45
Staten Island,ARDEN HEIGHTS,2023-09-30,167.26
Staten Island,ARDEN HEIGHTS,2023-10-31,216.37
Manhattan,EAST VILLAGE,2018-01-31,100.0
Manhattan,EAST VILLAGE,2018-02-28,117.11
Manhattan,EAST VILLAGE,2018-03-31,106.92
Manhattan,EAST VILLAGE,2018-04-30,111.07
Manhattan,EAST VILLAGE,2018-05-31,136.74
Manhattan,EAST VILLAGE,2018-06-30,129.7
Manhattan,EAST VILLAGE,2018-07-31,141.89
Manhattan,EAST VILLAGE,2018-08-31,144.83
Manhattan,EAST VILLAGE,2018-09-30,112.33
Manhattan,EAST VILLAGE,2018-10-31,122.06
Manhattan,EAST VILLAGE,2018-11-30,87.55
Manhattan,EAST VILLAGE,2018-12-31,122.06
Manhattan,EAST VILLAGE,2019-01-31,134.33
Manhattan,EAST VILLAGE,2019-02-28,113.12
Manhattan,EAST VILLAGE,2019-03-31,122.06
Manhattan,EAST VILLAGE,2019-04-30,147.39
Manhattan,EAST VILLAGE,2019-05-31,128.97
Manhattan,EAST VILLAGE,2019-06-30,111.56
Manhattan,EAST VILLAGE,2019-07-31,122.06
Manhattan,EAST VILLAGE,2019-08-31,122.06
Manhattan,EAST VILLAGE,2019-09-30,112.48
Manhattan,EAST VILLAGE,2019-10-31,122.06
Manhattan,EAST VILLAGE,2019-11-30,120.39
Manhattan,EAST VILLAGE,2019-12-31,122.06
Manhattan,EAST VILLAGE,2020-01-31,122.06
Manhattan,EAST VILLAGE,2020-02-29,136.85
Manhattan,EAST VILLAGE,2020-03-31,132.49
Manhattan,EAST VILLAGE,2020-04-30,122.06
Manhattan,EAST VILLAGE,2020-05-31,122.06
Manhattan,EAST VILLAGE,2020-06-30,122.06
Manhattan,EAST VILLAGE,2020-07-31,155.61
Manhattan,EAST VILLAGE,2020-08-31,122.06
Manhattan,EAST VILLAGE,2020-10-31,122.06
Manhattan,EAST VILLAGE,2020-11-30,117.17
Manhattan,EAST VILLAGE,2020-12-31,122.06
Manhattan,EAST VILLAGE,2021-01-31,122.06
Manhattan,EAST VILLAGE,2021-02-28,211.26
Manhattan,EAST VILLAGE,2021-03-31,129.6
Manhattan,EAST VILLAGE,2021-04-30,115.34
Manhattan,EAST VILLAGE,2021-05-31,122.06
Manhattan,EAST VILLAGE,2021-06-30,100.02
Manhattan,EAST VILLAGE,2021-07-31,148.68
Manhattan,EAST VILLAGE,2021-08-31,125.55
Manhattan,EAST VILLAGE,2021-09-30,122.06
Manhattan,EAST VILLAGE,2021-10-31,81.24
Manhattan,EAST VILLAGE,2021-11-30,122.06
Manhattan,EAST VILLAGE,2021-12-31,112.28
Manhattan,EAST VILLAGE,2022-01-31,113.07
Manhattan,EAST VILLAGE,2022-02-28,122.06
Manhattan,EAST VILLAGE,2022-03-31,115.54
Manhattan,EAST VILLAGE,2022-04-30,130.88
Manhattan,EAST VILLAGE,2022-05-31,145.79
Manhattan,EAST VILLAGE,2022-06-30,157.63
Manhattan,EAST VILLAGE,2022-07-31,119.32
Manhattan,EAST VILLAGE,2022-08-31,122.06
Manhattan,EAST VILLAGE,2022-09-30,80.49
Manhattan,EAST VILLAGE,2022-10-31,122.06
Manhattan,EAST VILLAGE,2022-11-30,99.17
Manhattan,EAST VILLAGE,2022-12-31,122.06
Manhattan,EAST VILLAGE,2023-02-28,122.06
Manhattan,EAST VILLAGE,2023-03-31,122.06
Manhattan,EAST VILLAGE,2023-04-30,122.06
Manhattan,EAST VILLAGE,2023-05-31,122.06
Manhattan,EAST VILLAGE,2023-06-30,122.06
Manhattan,EAST VILLAGE,2023-07-31,102.02
Manhattan,EAST VILLAGE,2023-08-31,118.58
Manhattan,EAST VILLAGE,2023-09-30,129.63
Manhattan,EAST VILLAGE,2023-10-31,131.38
Manhattan,TRIBECA,2003-01-31,100.0
Manhattan,TRIBECA,2003-02-28,92.16
Manhattan,TRIBECA,2003-03-31,100.83
Manhattan,TRIBECA,2003-04-30,102.34
Manhattan,TRIBECA,2003-05-31,106.14
Manhattan,TRIBECA,2003-06-30,93.7
Manhattan,TRIBECA,2003-07-31,102.33
Manhattan,TRIBECA,2003-08-31,108.33
Manhattan,TRIBECA,2003-09-30,111.6
Manhattan,TRIBECA,2003-10-31,118.47
Manhattan,TRIBECA,2003-11-30,96.47
Manhattan,TRIBECA,2003-12-31,111.82
Manhattan,TRIBECA,2004-01-31,116.33
Manhattan,TRIBECA,2004-02-29,108.79
Manhattan,TRIBECA,2004-03-31,116.0
Manhattan,TRIBECA,2004-04-30,113.98
Manhattan,TRIBECA,2004-05-31,114.37
Manhattan,TRIBECA,2004-06-30,115.19
Manhattan,TRIBECA,2004-07-31,125.17
Manhattan,TRIBECA,2004-08-31,123.1
Manhattan,TRIBECA,2004-09-30,121.54
Manhattan,TRIBECA,2004-10-31,135.49
Manhattan,TRIBECA,2004-11-30,120.81
Manhattan,TRIBECA,2004-12-31,131.85
Manhattan,TRIBECA,2005-01-31,129.02
Manhattan,TRIBECA,2005-02-28,138.18
Manhattan,TRIBECA,2005-03-31,121.21
Manhattan,TRIBECA,2005-04-30,135.39
Manhattan,TRIBECA,2005-05-31,138.59
Manhattan,TRIBECA,2005-06-30,144.7
Manhattan,TRIBECA,2005-07-31,138.25
Manhattan,TRIBECA,2005-08-31,154.34
Manhattan,TRIBECA,2005-09-30,148.19
Manhattan,TRIBECA,2005-10-31,156.95
Manhattan,TRIBECA,2005-11-30,144.01
Manhattan,TRIBECA,2005-12-31,131.34
Manhattan,TRIBECA,2006-01-31,145.25
Manhattan,TRIBECA,2006-02-28,133.88
Manhattan,TRIBECA,2006-03-31,155.94
Manhattan,TRIBECA,2006-04-30,155.96
Manhattan,TRIBECA,2006-05-31,145.65
Manhattan,TRIBECA,2006-06-30,157.55
Manhattan,TRIBECA,2006-07-31,157.85
Manhattan,TRIBECA,2006-08-31,146.74
Manhattan,TRIBECA,2006-09-30,168.47
Manhattan,TRIBECA,2006-10-31,159.33
Manhattan,TRIBECA,2006-11-30,159.21
Manhattan,TRIBECA,2006-12-31,167.18
Manhattan,TRIBECA,2007-01-31,156.83
Manhattan,TRIBECA,2007-02-28,155.82
Manhattan,TRIBECA,2007-03-31,140.98
Manhattan,TRIBECA,2007-04-30,159.05
Manhattan,TRIBECA,2007-05-31,150.23
Manhattan,TRIBECA,2007-06-30,163.77
Manhattan,TRIBECA,2007-07-31,163.46
Manhattan,TRIBECA,2007-08-31,175.21
Manhattan,TRIBECA,2007-09-30,164.31
Manhattan,TRIBECA,2007-10-31,177.48
Manhattan,TRIBECA,2007-11-30,173.44
Manhattan,TRIBECA,2007-12-31,166.73
Manhattan,TRIBECA,2008-01-31,165.95
Manhattan,TRIBECA,2008-02-29,192.96
Manhattan,TRIBECA,2008-03-31,182.94
Manhattan,TRIBECA,2008-04-30,175.46
Manhattan,TRIBECA,2008-05-31,160.32
Manhattan,TRIBECA,2008-06-30,174.12
Manhattan,TRIBECA,2008-07-31,163.47
Manhattan,TRIBECA,2008-08-31,170.78
Manhattan,TRIBECA,2008-09-30,172.31
Manhattan,TRIBECA,2008-10-31,165.99
Manhattan,TRIBECA,2008-11-30,165.34
Manhattan,TRIBECA,2008-12-31,164.59
Manhattan,TRIBECA,2009-01-31,152.69
Manhattan,TRIBECA,2009-02-28,162.89
Manhattan,TRIBECA,2009-03-31,173.64
Manhattan,TRIBECA,2009-04-30,147.27
Manhattan,TRIBECA,2009-05-31,143.76
Manhattan,TRIBECA,2009-06-30,147.75
Manhattan,TRIBECA,2009-07-31,143.35
Manhattan,TRIBECA,2009-08-31,141.73
Manhattan,TRIBECA,2009-09-30,151.1
Manhattan,TRIBECA,2009-10-31,149.33
Manhattan,TRIBECA,2009-11-30,147.76
Manhattan,TRIBECA,2009-12-31,145.85
Manhattan,TRIBECA,2010-01-31,162.45
Manhattan,TRIBECA,2010-02-28,149.24
Manhattan,TRIBECA,2010-03-31,145.99
Manhattan,TRIBECA,2010-04-30,147.08
Manhattan,TRIBECA,2010-05-31,146.41
Manhattan,TRIBECA,2010-06-30,165.4
Manhattan,TRIBECA,2010-07-31,156.2
Manhattan,TRIBECA,2010-08-31,158.78
Manhattan,TRIBECA,2010-09-30,152.27
Manhattan,TRIBECA,2010-10-31,152.15
Manhattan,TRIBECA,2010-11-30,161.12
Manhattan,TRIBECA,2010-12-31,160.71
Manhattan,TRIBECA,2011-01-31,161.2
Manhattan,TRIBECA,2011-02-28,160.95
Manhattan,TRIBECA,2011-03-31,161.52
Manhattan,TRIBECA,2011-04-30,172.63
Manhattan,TRIBECA,2011-05-31,145.29
Manhattan,TRIBECA,2011-06-30,159.69
Manhattan,TRIBECA,2011-07-31,168.12
Manhattan,TRIBECA,2011-08-31,164.94
Manhattan,TRIBECA,2011-09-30,177.06
Manhattan,TRIBECA,2011-10-31,168.13
Manhattan,TRIBECA,2011-11-30,173.53
Manhattan,TRIBECA,2011-12-31,168.84
Manhattan,TRIBECA,2012-01-31,154.93
Manhattan,TRIBECA,2012-02-29,160.15
Manhattan,TRIBECA,2012-03-31,162.72
Manhattan,TRIBECA,2012-04-30,147.19
Manhattan,TRIBECA,2012-05-31,171.93
Manhattan,TRIBECA,2012-06-30,166.12
Manhattan,TRIBECA,2012-07-31,184.58
Manhattan,TRIBECA,2012-08-31,174.5
Manhattan,TRIBECA,2012-09-30,184.42
Manhattan,TRIBECA,2012-10-31,158.86
Manhattan,TRIBECA,2012-11-30,161.98
Manhattan,TRIBECA,2012-12-31,175.55
Manhattan,TRIBECA,2013-01-31,168.77
Manhattan,TRIBECA,2013-02-28,175.07
Manhattan,TRIBECA,2013-03-31,165.73
Manhattan,TRIBECA,2013-04-30,181.54
Manhattan,TRIBECA,2013-05-31,183.49
Manhattan,TRIBECA,2013-06-30,191.68
Manhattan,TRIBECA,2013-07-31,205.65
Manhattan,TRIBECA,2013-08-31,198.97
Manhattan,TRIBECA,2013-09-30,206.15
Manhattan,TRIBECA,2013-10-31,175.95
Manhattan,TRIBECA,2013-11-30,195.79
Manhattan,TRIBECA,2013-12-31,202.45
Manhattan,TRIBECA,2014-01-31,193.12
Manhattan,TRIBECA,2014-02-28,226.7
Manhattan,TRIBECA,2014-03-31,203.85
Manhattan,TRIBECA,2014-04-30,206.94
Manhattan,TRIBECA,2014-05-31,197.47
Manhattan,TRIBECA,2014-06-30,218.99
Manhattan,TRIBECA,2014-07-31,216.79
Manhattan,TRIBECA,2014-08-31,214.25
Manhattan,TRIBECA,2014-09-30,222.94
Manhattan,TRIBECA,2014-10-31,218.58
Manhattan,TRIBECA,2014-11-30,217.74
Manhattan,TRIBECA,2014-12-31,222.05
Manhattan,TRIBECA,2015-01-31,228.81
Manhattan,TRIBECA,2015-02-28,217.33
Manhattan,TRIBECA,2015-03-31,205.58
Manhattan,TRIBECA,2015-04-30,215.29
Manhattan,TRIBECA,2015-05-31,241.01
Manhattan,TRIBECA,2015-06-30,229.65
Manhattan,TRIBECA,2015-07-31,219.91
Manhattan,TRIBECA,2015-08-31,219.42
Manhattan,TRIBECA,2015-09-30,228.45
Manhattan,TRIBECA,2015-10-31,227.06
Manhattan,TRIBECA,2015-11-30,254.26
Manhattan,TRIBECA,2015-12-31,235.26
Manhattan,TRIBECA,2016-01-31,228.57
Manhattan,TRIBECA,2016-02-29,235.22
Manhattan,TRIBECA,2016-03-31,226.07
Manhattan,TRIBECA,2016-04-30,234.36
Manhattan,TRIBECA,2016-05-31,232.45
Manhattan,TRIBECA,2016-06-30,215.71
Manhattan,TRIBECA,2016-07-31,250.6
Manhattan,TRIBECA,2016-08-31,230.75
Manhattan,TRIBECA,2016-09-30,238.82
Manhattan,TRIBECA,2016-10-31,241.79
Manhattan,TRIBECA,2016-11-30,238.63
Manhattan,TRIBECA,2016-12-31,223.2
Manhattan,TRIBECA,2017-01-31,239.92
Manhattan,TRIBECA,2017-02-28,241.6
Manhattan,TRIBECA,2017-03-31,222.74
Manhattan,TRIBECA,2017-04-30,248.52
Manhattan,TRIBECA,2017-05-31,225.74
Manhattan,TRIBECA,2017-06-30,246.98
Manhattan,TRIBECA,2017-07-31,220.42
Manhattan,TRIBECA,2017-08-31,240.91
Manhattan,TRIBECA,2017-09-30,238.81
Manhattan,TRIBECA,2017-10-31,244.82
Manhattan,TRIBECA,2017-11-30,254.2
Manhattan,TRIBECA,2017-12-31,258.2
Manhattan,TRIBECA,2018-01-31,248.63
Manhattan,TRIBECA,2018-02-28,264.14
Manhattan,TRIBECA,2018-03-31,243.18
Manhattan,TRIBECA,2018-04-30,224.86
Manhattan,TRIBECA,2018-05-31,232.24
Manhattan,TRIBECA,2018-06-30,230.08
Manhattan,TRIBECA,2018-07-31,230.76
Manhattan,TRIBECA,2018-08-31,240.03
Manhattan,TRIBECA,2018-09-30,215.57
Manhattan,TRIBECA,2018-10-31,229.02
Manhattan,TRIBECA,2018-11-30,231.38
Manhattan,TRIBECA,2018-12-31,226.6
Manhattan,TRIBECA,2019-01-31,221.39
Manhattan,TRIBECA,2019-02-28,263.52
Manhattan,TRIBECA,2019-03-31,215.43
Manhattan,TRIBECA,2019-04-30,250.25
Manhattan,TRIBECA,2019-05-31,231.74
Manhattan,TRIBECA,2019-06-30,227.51
Manhattan,TRIBECA,2019-07-31,235.53
Manhattan,TRIBECA,2019-08-31,221.44
Manhattan,TRIBECA,2019-09-30,238.47
Manhattan,TRIBECA,2019-10-31,225.25
Manhattan,TRIBECA,2019-11-30,223.4
Manhattan,TRIBECA,2019-12-31,222.37
Manhattan,TRIBECA,2020-01-31,209.64
Manhattan,TRIBECA,2020-02-29,224.55
Manhattan,TRIBECA,2020-03-31,217.06
Manhattan,TRIBECA,2020-04-30,219.33
Manhattan,TRIBECA,2020-05-31,204.27
Manhattan,TRIBECA,2020-06-30,183.64
Manhattan,TRIBECA,2020-07-31,269.12
Manhattan,TRIBECA,2020-08-31,204.91
Manhattan,TRIBECA,2020-09-30,182.21
Manhattan,TRIBECA,2020-10-31,219.97
Manhattan,TRIBECA,2020-11-30,207.23
Manhattan,TRIBECA,2020-12-31,210.46
Manhattan,TRIBECA,2021-01-31,207.38
Manhattan,TRIBECA,2021-02-28,213.2
Manhattan,TRIBECA,2021-03-31,213.05
Manhattan,TRIBECA,2021-04-30,226.57
Manhattan,TRIBECA,2021-05-31,223.56
Manhattan,TRIBECA,2021-06-30,219.87
Manhattan,TRIBECA,2021-07-31,225.92
Manhattan,TRIBECA,2021-08-31,237.81
Manhattan,TRIBECA,2021-09-30,245.57
Manhattan,TRIBECA,2021-10-31,221.64
Manhattan,TRIBECA,2021-11-30,267.77
Manhattan,TRIBECA,2021-12-31,227.49
Manhattan,TRIBECA,2022-01-31,233.11
Manhattan,TRIBECA,2022-02-28,238.01
Manhattan,TRIBECA,2022-03-31,242.17
Manhattan,TRIBECA,2022-04-30,215.5
Manhattan,TRIBECA,2022-05-31,253.48
Manhattan,TRIBECA,2022-06-30,241.93
Manhattan,TRIBECA,2022-07-31,237.46
Manhattan,TRIBECA,2022-08-31,250.79
Manhattan,TRIBECA,2022-09-30,219.44
Manhattan,TRIBECA,2022-10-31,231.7
Manhattan,TRIBECA,2022-11-30,220.11
Manhattan,TRIBECA,2022-12-31,245.29
Manhattan,TRIBECA,2023-01-31,244.75
Manhattan,TRIBECA,2023-02-28,226.34
Manhattan,TRIBECA,2023-03-31,228.54
Manhattan,TRIBECA,2023-04-30,242.46
Manhattan,TRIBECA,2023-05-31,230.09
Manhattan,TRIBECA,2023-06-30,227.68
Manhattan,TRIBECA,2023-07-31,250.45
Manhattan,TRIBECA,2023-08-31,236.24
Manhattan,TRIBECA,2023-09-30,227.06
Manhattan,TRIBECA,2023-10-31,224.81
Manhattan,UPPER EAST SIDE (79-96),2003-01-31,100.0
Manhattan,UPPER EAST SIDE (79-96),2003-02-28,71.63
Manhattan,UPPER EAST SIDE (79-96),2003-03-31,90.84
Manhattan,UPPER EAST SIDE (79-96),2003-04-30,91.35
Manhattan,UPPER EAST SIDE (79-96),2003-05-31,98.07
Manhattan,UPPER EAST SIDE (79-96),2003-06-30,100.88
Manhattan,UPPER EAST SIDE (79-96),2003-07-31,94.52
Manhattan,UPPER EAST SIDE (79-96),2003-08-31,95.71
Manhattan,UPPER EAST SIDE (79-96),2003-09-30,100.43
Manhattan,UPPER EAST SIDE (79-96),2003-10-31,96.89
Manhattan,UPPER EAST SIDE (79-96),2003-11-30,96.62
Manhattan,UPPER EAST SIDE (79-96),2003-12-31,97.63
Manhattan,UPPER EAST SIDE (79-96),2004-01-31,108.49
Manhattan,UPPER EAST SIDE (79-96),2004-02-29,101.1
Manhattan,UPPER EAST SIDE (79-96),2004-03-31,99.58
Manhattan,UPPER EAST SIDE (79-96),2004-04-30,110.09
Manhattan,UPPER EAST SIDE (79-96),2004-05-31,115.62
Manhattan,UPPER EAST SIDE (79-96),2004-06-30,114.35
Manhattan,UPPER EAST SIDE (79-96),2004-07-31,119.05
Manhattan,UPPER EAST SIDE (79-96),2004-08-31,117.44
Manhattan,UPPER EAST SIDE (79-96),2004-09-30,121.81
Manhattan,UPPER EAST SIDE (79-96),2004-10-31,118.48
Manhattan,UPPER EAST SIDE (79-96),2004-11-30,122.22
Manhattan,UPPER EAST SIDE (79-96),2004-12-31,129.75
Manhattan,UPPER EAST SIDE (79-96),2005-01-31,129.32
Manhattan,UPPER EAST SIDE (79-96),2005-02-28,132.48
Manhattan,UPPER EAST SIDE (79-96),2005-03-31,125.38
Manhattan,UPPER EAST SIDE (79-96),2005-04-30,130.11
Manhattan,UPPER EAST SIDE (79-96),2005-05-31,135.36
Manhattan,UPPER EAST SIDE (79-96),2005-06-30,142.29
Manhattan,UPPER EAST SIDE (79-96),2005-07-31,144.11
Manhattan,UPPER EAST SIDE (79-96),2005-08-31,139.02
Manhattan,UPPER EAST SIDE (79-96),2005-09-30,136.1
Manhattan,UPPER EAST SIDE (79-96),2005-10-31,139.68
Manhattan,UPPER EAST SIDE (79-96),2005-11-30,135.91
Manhattan,UPPER EAST SIDE (79-96),2005-12-31,138.18
Manhattan,UPPER EAST SIDE (79-96),2006-01-31,152.26
Manhattan,UPPER EAST SIDE (79-96),2006-02-28,152.28
Manhattan,UPPER EAST SIDE (79-96),2006-03-31,157.07
Manhattan,UPPER EAST SIDE (79-96),2006-04-30,147.34
Manhattan,UPPER EAST SIDE (79-96),2006-05-31,152.06
Manhattan,UPPER EAST SIDE (79-96),2006-06-30,146.89
Manhattan,UPPER EAST SIDE (79-96),2006-07-31,154.81
Manhattan,UPPER EAST SIDE (79-96),2006-08-31,148.36
Manhattan,UPPER EAST SIDE (79-96),2006-09-30,163.2
Manhattan,UPPER EAST SIDE (79-96),2006-10-31,146.03
Manhattan,UPPER EAST SIDE (79-96),2006-11-30,157.89
Manhattan,UPPER EAST SIDE (79-96),2006-12-31,154.4
Manhattan,UPPER EAST SIDE (79-96),2007-01-31,144.12
Manhattan,UPPER EAST SIDE (79-96),2007-02-28,138.98
Manhattan,UPPER EAST SIDE (79-96),2007-03-31,145.02
Manhattan,UPPER EAST SIDE (79-96),2007-04-30,158.26
Manhattan,UPPER EAST SIDE (79-96),2007-05-31,160.32
Manhattan,UPPER EAST SIDE (79-96),2007-06-30,164.85
Manhattan,UPPER EAST SIDE (79-96),2007-07-31,162.19
Manhattan,UPPER EAST SIDE (79-96),2007-08-31,159.0
Manhattan,UPPER EAST SIDE (79-96),2007-09-30,165.59
Manhattan,UPPER EAST SIDE (79-96),2007-10-31,173.91
Manhattan,UPPER EAST SIDE (79-96),2007-11-30,163.02
Manhattan,UPPER EAST SIDE (79-96),2007-12-31,178.86
Manhattan,UPPER EAST SIDE (79-96),2008-01-31,160.61
Manhattan,UPPER EAST SIDE (79-96),2008-02-29,159.31
Manhattan,UPPER EAST SIDE (79-96),2008-03-31,164.82
Manhattan,UPPER EAST SIDE (79-96),2008-04-30,164.96
Manhattan,UPPER EAST SIDE (79-96),2008-05-31,176.74
Manhattan,UPPER EAST SIDE (79-96),2008-06-30,166.63
